spectrum_lambda,seed,method,band,score_error
0.5,43,scalar_gate_s1p5_p4_tanh_sigma,1,0.04818864806682668
0.5,43,scalar_gate_s1p5_p4_tanh_sigma,2,0.037379387814372486
0.5,43,scalar_gate_s1p5_p4_tanh_sigma,3,0.03613215527833959
0.5,43,fourier_gate_s1p5_p4_tanh_sigma,0,0.07262885872563841
0.5,43,fourier_gate_s1p5_p4_tanh_sigma,1,0.0483120374476471
0.5,43,fourier_gate_s1p5_p4_tanh_sigma,2,0.03747600416498156
0.5,43,fourier_gate_s1p5_p4_tanh_sigma,3,0.036001361140419394
0.5,44,scalar_gate_loglinear_lo0p1_hi3,0,0.07488746661369956
0.5,44,scalar_gate_loglinear_lo0p1_hi3,1,0.05830772353304958
0.5,44,scalar_gate_loglinear_lo0p1_hi3,2,0.04372999232407878
0.5,44,scalar_gate_loglinear_lo0p1_hi3,3,0.04094936542236602
0.5,44,fourier_gate_loglinear_lo0p1_hi3,0,0.07655503480941447
0.5,44,fourier_gate_loglinear_lo0p1_hi3,1,0.05753234483320709
0.5,44,fourier_gate_loglinear_lo0p1_hi3,2,0.04633418440873179
0.5,44,fourier_gate_loglinear_lo0p1_hi3,3,0.04383427745410879
0.5,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.07218639244150055
0.5,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.06632239023631147
0.5,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.05174564328205468
0.5,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.04758805115896205
0.5,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.08578077314544137
0.5,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.07036643039898823
0.5,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.05785918654325739
0.5,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.0542134879056598
0.5,44,score,0,0.08703622162853748
0.5,44,score,1,0.0629110945473269
0.5,44,score,2,0.0549199474404175
0.5,44,score,3,0.053756446082042074
0.5,44,scalar_gaussian,0,0.07131021571540727
0.5,44,scalar_gaussian,1,0.09401018286716217
0.5,44,scalar_gaussian,2,0.09112417057314239
0.5,44,scalar_gaussian,3,0.08801602197105743
0.5,44,fourier_gaussian,0,0.10558828188779167
0.5,44,fourier_gaussian,1,0.13319041731124648
0.5,44,fourier_gaussian,2,0.13571916930135228
0.5,44,fourier_gaussian,3,0.13379692596056986
0.5,44,scalar_normalized,0,0.06865549704352965
0.5,44,scalar_normalized,1,0.09515694189086903
0.5,44,scalar_normalized,2,0.0989846193645421
0.5,44,scalar_normalized,3,0.09480216747630102
0.5,44,fourier_normalized,0,0.09833537116332927
0.5,44,fourier_normalized,1,0.12182463962111985
0.5,44,fourier_normalized,2,0.12716165638435917
0.5,44,fourier_normalized,3,0.12498397471477629
0.5,44,scalar_gate_s1p5_p4,0,0.07257934890398711
0.5,44,scalar_gate_s1p5_p4,1,0.04792649582027095
0.5,44,scalar_gate_s1p5_p4,2,0.03693778904962351
0.5,44,scalar_gate_s1p5_p4,3,0.03555920339441731
0.5,44,fourier_gate_s1p5_p4,0,0.07271476595636646
0.5,44,fourier_gate_s1p5_p4,1,0.04805021709990117
0.5,44,fourier_gate_s1p5_p4,2,0.036779629139952565
0.5,44,fourier_gate_s1p5_p4,3,0.035036826109790864
0.5,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.07710836449324186
0.5,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.06764224794891233
0.5,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.05185685729062042
0.5,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.048532445413851696
0.5,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.0845111403882479
0.5,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.06728295229185273
0.5,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.05538505758329744
0.5,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.05243766025570369
0.5,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.07367443856972117
0.5,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.0491232527588572
0.5,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.03735829244502317
0.5,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.03617551470809854
0.5,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.07252725711990693
0.5,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.04882480420584803
0.5,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.03801511890017499
0.5,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.03664338034586592
0.5,44,scalar_gate_s1p5_p4_linear_sigma,0,0.07276468959219995
0.5,44,scalar_gate_s1p5_p4_linear_sigma,1,0.048459360687410205
0.5,44,scalar_gate_s1p5_p4_linear_sigma,2,0.03765017192962545
0.5,44,scalar_gate_s1p5_p4_linear_sigma,3,0.03662940474527829
0.5,44,fourier_gate_s1p5_p4_linear_sigma,0,0.07082647666321365
0.5,44,fourier_gate_s1p5_p4_linear_sigma,1,0.04795164653890052
0.5,44,fourier_gate_s1p5_p4_linear_sigma,2,0.03732841610792597
0.5,44,fourier_gate_s1p5_p4_linear_sigma,3,0.035740167691464014
0.5,44,scalar_gate_s1p5_p4_tanh_sigma,0,0.07221249347395156
0.5,44,scalar_gate_s1p5_p4_tanh_sigma,1,0.04848692253518764
0.5,44,scalar_gate_s1p5_p4_tanh_sigma,2,0.03728642689684234
0.5,44,scalar_gate_s1p5_p4_tanh_sigma,3,0.035991426015289506
0.5,44,fourier_gate_s1p5_p4_tanh_sigma,0,0.0717297843253433
0.5,44,fourier_gate_s1p5_p4_tanh_sigma,1,0.047943226694744254
0.5,44,fourier_gate_s1p5_p4_tanh_sigma,2,0.037102686985117456
0.5,44,fourier_gate_s1p5_p4_tanh_sigma,3,0.035374056212976596
1.0,42,scalar_gate_loglinear_lo0p1_hi3,0,0.08471854925651898
1.0,42,scalar_gate_loglinear_lo0p1_hi3,1,0.08898799816915343
1.0,42,scalar_gate_loglinear_lo0p1_hi3,2,0.04815232888208949
1.0,42,scalar_gate_loglinear_lo0p1_hi3,3,0.041955601851466906
1.0,42,fourier_gate_loglinear_lo0p1_hi3,0,0.08961237493995952
1.0,42,fourier_gate_loglinear_lo0p1_hi3,1,0.07906992713321648
1.0,42,fourier_gate_loglinear_lo0p1_hi3,2,0.04453968465035258
1.0,42,fourier_gate_loglinear_lo0p1_hi3,3,0.03568992676583052
1.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.08163482263444735
1.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.09294424770112376
1.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.057470646017616894
1.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.052934382093356686
1.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.08824667195514108
1.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.0839939138076242
1.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.049643385427561686
1.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.03910270520499741
1.0,42,score,0,0.0927328424018022
1.0,42,score,1,0.0904606016903669
1.0,42,score,2,0.07132903643679375
1.0,42,score,3,0.06792017666391173
1.0,42,scalar_gaussian,0,0.08095811296397525
1.0,42,scalar_gaussian,1,0.0974878950415901
1.0,42,scalar_gaussian,2,0.06825954209155617
1.0,42,scalar_gaussian,3,0.053050661363885206
1.0,42,fourier_gaussian,0,0.09155153892818862
1.0,42,fourier_gaussian,1,0.13416305090028255
1.0,42,fourier_gaussian,2,0.14293229176882236
1.0,42,fourier_gaussian,3,0.12805381728893742
1.0,42,scalar_normalized,0,0.07164422236420928
1.0,42,scalar_normalized,1,0.09927741052512426
1.0,42,scalar_normalized,2,0.07665851252976959
1.0,42,scalar_normalized,3,0.061381812090763925
1.0,42,fourier_normalized,0,0.0653605149516382
1.0,42,fourier_normalized,1,0.0856017929315242
1.0,42,fourier_normalized,2,0.08340067405942929
1.0,42,fourier_normalized,3,0.06660196671543202
1.0,42,scalar_gate_s1p5_p4,0,0.09826693457638166
1.0,42,scalar_gate_s1p5_p4,1,0.07790794726934927
1.0,42,scalar_gate_s1p5_p4,2,0.046900883023260585
1.0,42,scalar_gate_s1p5_p4,3,0.043803658848095485
1.0,42,fourier_gate_s1p5_p4,0,0.08899971723484723
1.0,42,fourier_gate_s1p5_p4,1,0.07665613413434008
1.0,42,fourier_gate_s1p5_p4,2,0.045016718711113624
1.0,42,fourier_gate_s1p5_p4,3,0.04113165144742855
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.08763414299674345
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.09628714042058069
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.059237833081676614
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.05849376639770085
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.08892077984691588
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.08423111465086555
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.05195805387786127
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.045350261401286236
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.10247033529428033
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.07862689467777596
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.04586752665287175
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.0430809009579733
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.08630298826446264
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.07301204978887266
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.0428964825181808
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.03769661156642609
1.0,42,scalar_gate_s1p5_p4_linear_sigma,0,0.0981343412313792
1.0,42,scalar_gate_s1p5_p4_linear_sigma,1,0.07603877909799867
1.0,42,scalar_gate_s1p5_p4_linear_sigma,2,0.04604292097638507
1.0,42,scalar_gate_s1p5_p4_linear_sigma,3,0.04258175414203472
1.0,42,fourier_gate_s1p5_p4_linear_sigma,0,0.08728958475830835
1.0,42,fourier_gate_s1p5_p4_linear_sigma,1,0.0735534333359234
1.0,42,fourier_gate_s1p5_p4_linear_sigma,2,0.043624209282087406
1.0,42,fourier_gate_s1p5_p4_linear_sigma,3,0.03945002667265816
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,0,0.09768033300378669
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,1,0.07801906352920857
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,2,0.04606506507944669
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,3,0.04222728662246626
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,0,0.08849038430717532
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,1,0.07539737166435176
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,2,0.0435599641313959
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,3,0.037999080318039904
1.0,43,scalar_gate_loglinear_lo0p1_hi3,0,0.0828034060171914
1.0,43,scalar_gate_loglinear_lo0p1_hi3,1,0.08887589544986828
1.0,43,scalar_gate_loglinear_lo0p1_hi3,2,0.047801787764507706
1.0,43,scalar_gate_loglinear_lo0p1_hi3,3,0.04098546326510409
1.0,43,fourier_gate_loglinear_lo0p1_hi3,0,0.08769501794295852
1.0,43,fourier_gate_loglinear_lo0p1_hi3,1,0.07814462838952933
1.0,43,fourier_gate_loglinear_lo0p1_hi3,2,0.0444572351525509
1.0,43,fourier_gate_loglinear_lo0p1_hi3,3,0.036092200712156824
1.0,43,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.08123646288713865
1.0,43,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.09154686494570621
1.0,43,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.05607093278104095
1.0,43,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.05140760026278622
1.0,43,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.08904831630703272
1.0,43,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.0853441998044263
1.0,43,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.05029291550188806
1.0,43,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.040120349843692615
1.0,43,score,0,0.09399400360489722
1.0,43,score,1,0.09199861983844576
1.0,43,score,2,0.07249428459568485
1.0,43,score,3,0.06961285089054403
1.0,43,scalar_gaussian,0,0.08097001228730218
1.0,43,scalar_gaussian,1,0.09766880851547059
1.0,43,scalar_gaussian,2,0.0676981858881366
1.0,43,scalar_gaussian,3,0.05055740418562492
1.0,43,fourier_gaussian,0,0.08533010638730257
1.0,43,fourier_gaussian,1,0.11617175381355659
1.0,43,fourier_gaussian,2,0.12857659897898877
1.0,43,fourier_gaussian,3,0.11995320889591692
1.0,43,scalar_normalized,0,0.07115457111701165
1.0,43,scalar_normalized,1,0.09667312732761221
1.0,43,scalar_normalized,2,0.07257162455598996
1.0,43,scalar_normalized,3,0.05850386965338555
1.0,43,fourier_normalized,0,0.06348472642853632
1.0,43,fourier_normalized,1,0.09403322971127591
1.0,43,fourier_normalized,2,0.08863350686047704
1.0,43,fourier_normalized,3,0.07328646221719667
1.0,43,scalar_gate_s1p5_p4,0,0.09810174634162333
1.0,43,scalar_gate_s1p5_p4,1,0.07900692134832872
1.0,43,scalar_gate_s1p5_p4,2,0.04724515395730902
1.0,43,scalar_gate_s1p5_p4,3,0.04472241148263685
1.0,43,fourier_gate_s1p5_p4,0,0.09009878172003798
1.0,43,fourier_gate_s1p5_p4,1,0.07653680215588006
1.0,43,fourier_gate_s1p5_p4,2,0.04423128495412266
1.0,43,fourier_gate_s1p5_p4,3,0.04027349857373726
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.08728286803628353
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.09360269218860637
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.05650519047375943
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.055891848482590406
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.08952068874533355
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.08549516819257395
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.05226043722339576
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.04473136290419267
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.09936083893213993
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.07977468889649847
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.045623641310812944
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.04382974802034828
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.08647881611564193
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.07371127349364591
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.043314599434395244
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.038416264792744584
1.0,43,scalar_gate_s1p5_p4_linear_sigma,0,0.0974791597028075
1.0,43,scalar_gate_s1p5_p4_linear_sigma,1,0.07859478104375732
1.0,43,scalar_gate_s1p5_p4_linear_sigma,2,0.04687729666695905
1.0,43,scalar_gate_s1p5_p4_linear_sigma,3,0.044179076024944725
1.0,43,fourier_gate_s1p5_p4_linear_sigma,0,0.08735352851233652
1.0,43,fourier_gate_s1p5_p4_linear_sigma,1,0.07448474229959828
1.0,43,fourier_gate_s1p5_p4_linear_sigma,2,0.04448597428658166
1.0,43,fourier_gate_s1p5_p4_linear_sigma,3,0.039713095567743224
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,0,0.09759025033952069
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,1,0.07950104966617728
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,2,0.04694133576513563
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,3,0.0440819958100107
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,0,0.0888263092972152
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,1,0.07528859593481557
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,2,0.043347027428316115
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,3,0.03863452253773591
1.0,44,scalar_gate_loglinear_lo0p1_hi3,0,0.08141305259265778
1.0,44,scalar_gate_loglinear_lo0p1_hi3,1,0.0875124806711183
1.0,44,scalar_gate_loglinear_lo0p1_hi3,2,0.04589301925598521
1.0,44,scalar_gate_loglinear_lo0p1_hi3,3,0.039092117574653064
1.0,44,fourier_gate_loglinear_lo0p1_hi3,0,0.08838370023050487
1.0,44,fourier_gate_loglinear_lo0p1_hi3,1,0.07846953590173299
1.0,44,fourier_gate_loglinear_lo0p1_hi3,2,0.04331825522484965
1.0,44,fourier_gate_loglinear_lo0p1_hi3,3,0.03529564365452571
1.0,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.07837144452329398
1.0,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.09017776797567169
1.0,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.054235395777920574
1.0,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.04974114916820793
1.0,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0,0.08760848679821504
1.0,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1,0.08352327824633472
1.0,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,2,0.049421188642259875
1.0,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,3,0.03884332650906372
1.0,44,score,0,0.09461752538654432
1.0,44,score,1,0.08984418606752784
1.0,44,score,2,0.06990167178828705
1.0,44,score,3,0.06533300741537977
1.0,44,scalar_gaussian,0,0.08035386303728129
1.0,44,scalar_gaussian,1,0.0991742116932928
1.0,44,scalar_gaussian,2,0.06945056861662534
1.0,44,scalar_gaussian,3,0.052975016688811105
1.0,44,fourier_gaussian,0,0.088057463060088
1.0,44,fourier_gaussian,1,0.1256096296676102
1.0,44,fourier_gaussian,2,0.13522241572482468
1.0,44,fourier_gaussian,3,0.1259278535894911
1.0,44,scalar_normalized,0,0.06981175869726616
1.0,44,scalar_normalized,1,0.09815256255142674
1.0,44,scalar_normalized,2,0.07581164622599622
1.0,44,scalar_normalized,3,0.06023557566683656
1.0,44,fourier_normalized,0,0.06595218715775439
1.0,44,fourier_normalized,1,0.09376448798076918
1.0,44,fourier_normalized,2,0.09200874576857201
1.0,44,fourier_normalized,3,0.07404772837363324
1.0,44,scalar_gate_s1p5_p4,0,0.09763709038641659
1.0,44,scalar_gate_s1p5_p4,1,0.07813045189974312
1.0,44,scalar_gate_s1p5_p4,2,0.04596114073133126
1.0,44,scalar_gate_s1p5_p4,3,0.04292849795451373
1.0,44,fourier_gate_s1p5_p4,0,0.08856323226424864
1.0,44,fourier_gate_s1p5_p4,1,0.07588704477428031
1.0,44,fourier_gate_s1p5_p4,2,0.04349154719569666
1.0,44,fourier_gate_s1p5_p4,3,0.038919201507355596
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.08776483660478641
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.09433440134119646
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.05568703155824035
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.05648867869871223
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0,0.08967649421752671
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,1,0.08518494397981685
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,2,0.051949495877690065
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,3,0.04497535034578412
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.10018209413501103
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.07830557336513584
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.044216506284928694
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.04167097025644283
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.08604285279563022
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.07305842798184253
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.04206442437576543
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.036726485531324175
1.0,44,scalar_gate_s1p5_p4_linear_sigma,0,0.09641394656622043
1.0,44,scalar_gate_s1p5_p4_linear_sigma,1,0.07776201986660414
1.0,44,scalar_gate_s1p5_p4_linear_sigma,2,0.045979941883536976
1.0,44,scalar_gate_s1p5_p4_linear_sigma,3,0.04292890141764188
1.0,44,fourier_gate_s1p5_p4_linear_sigma,0,0.0869676292316668
1.0,44,fourier_gate_s1p5_p4_linear_sigma,1,0.07375980446462224
1.0,44,fourier_gate_s1p5_p4_linear_sigma,2,0.04305252134612929
1.0,44,fourier_gate_s1p5_p4_linear_sigma,3,0.038116494966727615
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,0,0.09765954388032663
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,1,0.07883865176762371
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,2,0.04574795569421372
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,3,0.0422114901908454
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,0,0.08786781571507661
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,1,0.07517631471105804
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,2,0.04227417662087334
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,3,0.03664288685192608
