spectrum_lambda,seed,method,region,n,score_error
1.0,42,scalar_gate_loglinear_lo0p1_hi3,low,6144,0.03260781095676892
1.0,42,scalar_gate_loglinear_lo0p1_hi3,middle,6144,0.08266530219212996
1.0,42,scalar_gate_loglinear_lo0p1_hi3,high,6144,0.06576658914688054
1.0,42,fourier_gate_loglinear_lo0p1_hi3,low,6144,0.031606660483634225
1.0,42,fourier_gate_loglinear_lo0p1_hi3,middle,6144,0.07518437219631702
1.0,42,fourier_gate_loglinear_lo0p1_hi3,high,6144,0.059556123312348296
1.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,low,6144,0.04143597202451424
1.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,middle,6144,0.09285603802358056
1.0,42,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,high,6144,0.06847487181890838
1.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,low,6144,0.02963234319046021
1.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,middle,6144,0.07974266630415949
1.0,42,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,high,6144,0.06991883888411934
1.0,42,score,low,6144,0.04946754793713157
1.0,42,score,middle,6144,0.08875337331903575
1.0,42,score,high,6144,0.09369326630075807
1.0,42,scalar_gaussian,low,6144,0.04518028307235999
1.0,42,scalar_gaussian,middle,6144,0.1058811632092715
1.0,42,scalar_gaussian,high,6144,0.07219842569679948
1.0,42,fourier_gaussian,low,6144,0.12240577861680406
1.0,42,fourier_gaussian,middle,6144,0.20647543158770265
1.0,42,fourier_gaussian,high,6144,0.07501951408233044
1.0,42,scalar_normalized,low,6144,0.05918028855327775
1.0,42,scalar_normalized,middle,6144,0.11500626445748763
1.0,42,scalar_normalized,high,6144,0.06513307581980068
1.0,42,fourier_normalized,low,6144,0.07488429799826504
1.0,42,fourier_normalized,middle,6144,0.11818616608642836
1.0,42,fourier_normalized,high,6144,0.04746728029602824
1.0,42,scalar_gate_s1p5_p4,low,6144,0.035260739469216644
1.0,42,scalar_gate_s1p5_p4,middle,6144,0.07253228357717123
1.0,42,scalar_gate_s1p5_p4,high,6144,0.06689720109182536
1.0,42,fourier_gate_s1p5_p4,low,6144,0.035281668336157
1.0,42,fourier_gate_s1p5_p4,middle,6144,0.07176296029494032
1.0,42,fourier_gate_s1p5_p4,high,6144,0.06040459159679631
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,low,6144,0.04370874558862367
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,middle,6144,0.09768182027496679
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,high,6144,0.07045139588965896
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,low,6144,0.028924696176274096
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,middle,6144,0.08179759317153636
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,high,6144,0.07523214431346863
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,low,6144,0.03403706204738959
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,middle,6144,0.07265783486734276
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,high,6144,0.06756788462285589
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,low,6144,0.03063686830205134
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,middle,6144,0.06974753664772952
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,high,6144,0.058871422284293706
1.0,42,scalar_gate_s1p5_p4_linear_sigma,low,6144,0.03285186494739326
1.0,42,scalar_gate_s1p5_p4_linear_sigma,middle,6144,0.07029853060864426
1.0,42,scalar_gate_s1p5_p4_linear_sigma,high,6144,0.06822400782835059
1.0,42,fourier_gate_s1p5_p4_linear_sigma,low,6144,0.03176214490432416
1.0,42,fourier_gate_s1p5_p4_linear_sigma,middle,6144,0.06915950686292453
1.0,42,fourier_gate_s1p5_p4_linear_sigma,high,6144,0.06087098320827684
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,low,6144,0.0335040140634306
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,middle,6144,0.07209886824152711
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,high,6144,0.06703607740393232
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,low,6144,0.03251782142571968
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,middle,6144,0.07026157521050194
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,high,6144,0.0599631207776217
1.0,43,scalar_gate_loglinear_lo0p1_hi3,low,6144,0.032035400949730314
1.0,43,scalar_gate_loglinear_lo0p1_hi3,middle,6144,0.0819534069939231
1.0,43,scalar_gate_loglinear_lo0p1_hi3,high,6144,0.06555000349367697
1.0,43,fourier_gate_loglinear_lo0p1_hi3,low,6144,0.03190977538420581
1.0,43,fourier_gate_loglinear_lo0p1_hi3,middle,6144,0.07433878647996921
1.0,43,fourier_gate_loglinear_lo0p1_hi3,high,6144,0.058993544958172044
1.0,43,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,low,6144,0.03961713749677879
1.0,43,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,middle,6144,0.09110662152892202
1.0,43,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,high,6144,0.06802681615339892
1.0,43,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,low,6144,0.0304124067559768
1.0,43,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,middle,6144,0.08119981468850258
1.0,43,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,high,6144,0.07034673421474304
1.0,43,score,low,6144,0.05036405159414072
1.0,43,score,middle,6144,0.08989485806412383
1.0,43,score,high,6144,0.09567558735928856
1.0,43,scalar_gaussian,low,6144,0.0431726005826813
1.0,43,scalar_gaussian,middle,6144,0.10602074301659954
1.0,43,scalar_gaussian,high,6144,0.07225849806718673
1.0,43,fourier_gaussian,low,6144,0.11192291053273629
1.0,43,fourier_gaussian,middle,6144,0.1827282032665839
1.0,43,fourier_gaussian,high,6144,0.06800115987109949
1.0,43,scalar_normalized,low,6144,0.05540770051225625
1.0,43,scalar_normalized,middle,6144,0.109976587851686
1.0,43,scalar_normalized,high,6144,0.06413975638344754
1.0,43,fourier_normalized,low,6144,0.0795527321195231
1.0,43,fourier_normalized,middle,6144,0.127176747267695
1.0,43,fourier_normalized,high,6144,0.05085205345969215
1.0,43,scalar_gate_s1p5_p4,low,6144,0.0357214180815091
1.0,43,scalar_gate_s1p5_p4,middle,6144,0.07335824129171996
1.0,43,scalar_gate_s1p5_p4,high,6144,0.06733235990053409
1.0,43,fourier_gate_s1p5_p4,low,6144,0.03442306845710647
1.0,43,fourier_gate_s1p5_p4,middle,6144,0.07122603759160132
1.0,43,fourier_gate_s1p5_p4,high,6144,0.06035439014026453
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,low,6144,0.04050087541668875
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,middle,6144,0.09377224520511689
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,high,6144,0.0700203416118
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,low,6144,0.029362736470664546
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,middle,6144,0.08229080052246925
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,high,6144,0.07561036612597748
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,low,6144,0.034161669823798334
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,middle,6144,0.0730100843431193
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,high,6144,0.06715031241536905
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,low,6144,0.03129740337817765
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,middle,6144,0.07044178065902774
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,high,6144,0.05905224816813917
1.0,43,scalar_gate_s1p5_p4_linear_sigma,low,6144,0.03395861973689126
1.0,43,scalar_gate_s1p5_p4_linear_sigma,middle,6144,0.07260649713794542
1.0,43,scalar_gate_s1p5_p4_linear_sigma,high,6144,0.06857638622431632
1.0,43,fourier_gate_s1p5_p4_linear_sigma,low,6144,0.03205821134245975
1.0,43,fourier_gate_s1p5_p4_linear_sigma,middle,6144,0.07045060884605577
1.0,43,fourier_gate_s1p5_p4_linear_sigma,high,6144,0.06148170349314324
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,low,6144,0.03433557947884879
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,middle,6144,0.07372054046562572
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,high,6144,0.0678522280865168
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,low,6144,0.03237702828821227
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,middle,6144,0.07020379673431754
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,high,6144,0.06008755232960283
1.0,44,scalar_gate_loglinear_lo0p1_hi3,low,6144,0.030647838937150645
1.0,44,scalar_gate_loglinear_lo0p1_hi3,middle,6144,0.07945551027912424
1.0,44,scalar_gate_loglinear_lo0p1_hi3,high,6144,0.06424618202950116
1.0,44,fourier_gate_loglinear_lo0p1_hi3,low,6144,0.030447259234019346
1.0,44,fourier_gate_loglinear_lo0p1_hi3,middle,6144,0.07413118370830322
1.0,44,fourier_gate_loglinear_lo0p1_hi3,high,6144,0.05891745765685893
1.0,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,low,6144,0.03827057708361211
1.0,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,middle,6144,0.08777823099660309
1.0,44,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,high,6144,0.06737503453808423
1.0,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,low,6144,0.02916379116176067
1.0,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,middle,6144,0.07921530493074995
1.0,44,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,high,6144,0.06994864945518499
1.0,44,score,low,6144,0.04720166887333132
1.0,44,score,middle,6144,0.0877074477340632
1.0,44,score,high,6144,0.0936181573716685
1.0,44,scalar_gaussian,low,6144,0.045287725634278374
1.0,44,scalar_gaussian,middle,6144,0.10812869090898197
1.0,44,scalar_gaussian,high,6144,0.07283285777441086
1.0,44,fourier_gaussian,low,6144,0.11773197955421566
1.0,44,fourier_gaussian,middle,6144,0.19399940603288215
1.0,44,fourier_gaussian,high,6144,0.07175084286282381
1.0,44,scalar_normalized,low,6144,0.058235313893666096
1.0,44,scalar_normalized,middle,6144,0.11372491453227528
1.0,44,scalar_normalized,high,6144,0.06425301908942856
1.0,44,fourier_normalized,low,6144,0.08117909199297399
1.0,44,fourier_normalized,middle,6144,0.13049214535585507
1.0,44,fourier_normalized,high,6144,0.05198749647813463
1.0,44,scalar_gate_s1p5_p4,low,6144,0.03434575078123966
1.0,44,scalar_gate_s1p5_p4,middle,6144,0.07199987985958362
1.0,44,scalar_gate_s1p5_p4,high,6144,0.06649692945842012
1.0,44,fourier_gate_s1p5_p4,low,6144,0.03346407513125086
1.0,44,fourier_gate_s1p5_p4,middle,6144,0.07038080771789913
1.0,44,fourier_gate_s1p5_p4,high,6144,0.059561099772550676
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,low,6144,0.04093924871705456
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,middle,6144,0.09361277980925993
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,high,6144,0.0693510239307944
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,low,6144,0.02872771067405795
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,middle,6144,0.08212035613289866
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,high,6144,0.07582705449233505
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,low,6144,0.03251716373790664
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,middle,6144,0.07129608794498364
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,high,6144,0.06644610412239674
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,low,6144,0.029924702913744106
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,middle,6144,0.06893023805094918
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,high,6144,0.05863933607806795
1.0,44,scalar_gate_s1p5_p4_linear_sigma,low,6144,0.03309255204874279
1.0,44,scalar_gate_s1p5_p4_linear_sigma,middle,6144,0.07138188639318549
1.0,44,scalar_gate_s1p5_p4_linear_sigma,high,6144,0.06783525784693745
1.0,44,fourier_gate_s1p5_p4_linear_sigma,low,6144,0.030702723837660373
1.0,44,fourier_gate_s1p5_p4_linear_sigma,middle,6144,0.06887906818145967
1.0,44,fourier_gate_s1p5_p4_linear_sigma,high,6144,0.0608164516400003
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,low,6144,0.03306204728854748
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,middle,6144,0.07258778213046119
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,high,6144,0.06708689181557669
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,low,6144,0.031096632668235147
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,middle,6144,0.06931741356444725
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,high,6144,0.059395395989005416
